text_tokens,labels
"['[CLS]', 'what', 'is', 'the', 'fare', 'from', 'boston', 'to', 'oakland', 'on', 'united', 'airlines', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', ""'"", 'm', 'interested', 'in', 'the', 'cheap', '##est', 'fare', 'from', 'washington', 'to', 'fort', 'worth', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'cheap', '##est', 'air', '##fare', 'from', 'tacoma', 'to', 'orlando', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'cheap', '##est', 'fare', 'from', 'indianapolis', 'to', 'orlando', 'on', 'the', 'twenty', 'seventh', 'of', 'december', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'list', 'coach', 'round', 'trip', 'air', '##fare', 'from', 'detroit', 'to', 'st', '.', 'petersburg', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'does', 'the', 'american', 'airlines', 'flight', '71', 'from', 'dallas', 'to', 'san', 'francisco', 'cost', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'least', 'expensive', 'one', 'way', 'fare', 'from', 'boston', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'is', 'a', 'flight', 'from', 'washington', 'to', 'montreal', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'lowest', 'fare', 'from', 'san', 'francisco', 'to', 'san', 'diego', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', 'would', 'like', 'the', 'least', 'expensive', 'air', '##fare', 'flight', 'on', 'sunday', 'to', 'pittsburgh', 'from', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'all', 'right', 'give', 'me', 'the', 'flight', 'times', 'in', 'the', 'morning', 'on', 'september', 'twentieth', 'from', 'pittsburgh', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'cheap', '##est', 'fares', 'for', 'flights', 'from', 'newark', 'to', 'la', 'leaving', 'wednesday', 'after', '3', 'pm', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'please', 'give', 'me', 'the', 'cheap', '##est', 'round', 'trip', 'air', '##fare', 'from', 'atlanta', 'to', 'philadelphia', 'on', 'august', 'the', 'first', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'list', 'fares', 'from', 'washington', 'dc', 'to', 'boston', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'round', 'trip', 'cost', 'of', 'a', 'first', 'class', 'ticket', 'from', 'boston', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'is', 'a', 'first', 'class', 'ticket', 'from', 'baltimore', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'does', 'it', 'cost', 'to', 'fly', 'from', 'boston', 'to', 'baltimore', 'on', 'a', 'saturday', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'get', 'fares', 'from', 'washington', 'to', 'boston', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cheap', '##est', 'round', 'trip', 'fare', 'between', 'boston', 'and', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', 'would', 'like', 'the', 'evening', 'schedule', 'of', 'flights', 'from', 'san', 'francisco', 'to', 'washington', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', ""'"", 'd', 'like', 'the', 'cheap', '##est', 'one', 'way', 'fare', 'from', 'boston', 'to', 'atlanta', 'please', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'list', 'the', 'fares', 'of', 'midway', 'airlines', 'flights', 'from', 'boston', 'to', 'philadelphia', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'first', 'class', 'fare', 'on', 'united', 'flight', '352', 'from', 'denver', 'to', 'boston', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'could', 'you', 'please', 'give', 'me', 'the', 'cost', 'of', 'a', 'round', 'trip', 'flight', 'from', 'denver', 'to', 'pittsburgh', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', ""'"", 's', 'the', 'cheap', '##est', 'round', 'trip', 'fare', 'between', 'boston', 'and', 'washington', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'all', 'first', 'class', 'fares', 'from', 'new', 'york', 'to', 'miami', 'leaving', 'on', 'a', 'tuesday', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'prices', 'and', 'times', 'for', 'first', 'class', 'travel', 'from', 'baltimore', 'to', 'dallas', 'next', 'summer', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'least', 'expensive', 'air', '##fare', 'between', 'boston', 'and', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'round', 'trip', 'fares', 'from', 'baltimore', 'to', 'philadelphia', 'less', 'than', '1000', 'dollars', 'or', 'round', 'trip', 'fares', 'from', 'denver', 'to', 'philadelphia', 'less', 'than', '1000', 'dollars', 'or', 'round', 'trip', 'fares', 'from', 'pittsburgh', 'to', 'philadelphia', 'less', 'than', '1000', 'dollars', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'fares', 'for', 'flights', 'between', 'boston', 'and', 'washington', 'dc', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'the', 'fare', 'from', 'dallas', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cheap', '##est', 'one', 'way', 'fare', 'from', 'san', 'francisco', 'to', 'boston', 'on', 'wednesday', 'august', 'twenty', 'first', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', ""'"", 'd', 'like', 'a', 'one', 'way', 'ticket', 'from', 'milwaukee', 'to', 'orlando', 'either', 'wednesday', 'evening', 'or', 'thursday', 'morning', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'list', 'all', 'round', 'trip', 'fares', 'from', 'st', '.', 'petersburg', 'to', 'washington', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cheap', '##est', 'first', 'class', 'fare', 'from', 'cleveland', 'to', 'miami', 'on', 'us', 'air', 'on', 'february', 'twenty', 'fourth', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'round', 'trip', 'fares', 'from', 'denver', 'to', 'philadelphia', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cost', 'for', 'these', 'flights', 'from', 'baltimore', 'to', 'philadelphia', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'could', 'you', 'tell', 'me', 'the', 'cheap', '##est', 'fare', 'from', 'atlanta', 'to', 'boston', 'on', 'thirty', 'first', 'of', 'august', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'the', 'cheap', '##est', 'round', 'trip', 'coach', 'fare', 'on', 't', '##wa', 'from', 'las', 'vegas', 'to', 'detroit', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'coach', 'fares', 'for', 'flights', 'from', 'charlotte', 'to', 'newark', 'tuesday', 'afternoon', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'price', 'of', 'flights', 'from', 'indianapolis', 'to', 'memphis', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cheap', '##est', 'fare', 'for', 'a', 'one', 'way', 'flight', 'from', 'boston', 'to', 'atlanta', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'lowest', 'fare', 'from', 'b', '##wi', 'to', 'salt', 'lake', 'city', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'does', 'it', 'cost', 'to', 'fly', 'one', 'way', 'from', 'boston', 'to', 'washington', 'first', 'class', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'fare', 'on', 'continental', '271', 'from', 'dallas', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'coach', 'fares', 'for', 'flights', 'from', 'pittsburgh', 'to', 'denver', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'round', 'trip', 'fares', 'between', 'san', 'francisco', 'and', 'washington', 'dc', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'coach', 'fare', 'between', 'boston', 'and', 'atlanta', 'on', 'delta', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'economy', 'fares', 'from', 'dallas', 'to', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', ""'"", 's', 'the', 'lowest', 'one', 'way', 'fare', 'from', 'pittsburgh', 'to', 'denver', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'is', 'a', 'first', 'class', 'ticket', 'from', 'boston', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'cheap', '##est', 'fare', 'from', 'indianapolis', 'to', 'seattle', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'the', 'prices', 'of', 'all', 'flights', 'from', 'atlanta', 'to', 'washington', 'dc', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'fares', 'from', 'seattle', 'to', 'minneapolis', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', ""'"", 's', 'the', 'lowest', 'round', 'trip', 'fare', 'from', 'denver', 'to', 'pittsburgh', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'first', 'class', 'fares', 'from', 'dallas', 'to', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'the', 'fares', 'for', 'delta', 'flights', 'from', 'dallas', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'coach', 'fares', 'for', 'flights', 'from', 'charlotte', 'to', 'newark', 'tuesday', 'evening', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'the', 'round', 'trip', 'tickets', 'from', 'baltimore', 'to', 'dallas', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'give', 'me', 'the', 'round', 'trip', 'coach', 'fare', 'from', 'dallas', 'to', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'round', 'trip', 'fare', 'on', 'continental', '129', '##1', 'from', 'denver', 'to', 'san', 'francisco', 'and', 'return', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'how', 'much', 'does', 'it', 'cost', 'to', 'fly', 'from', 'atlanta', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', ""'"", 's', 'the', 'lowest', 'round', 'trip', 'fare', 'from', 'atlanta', 'to', 'b', '##wi', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'round', 'trip', 'fares', 'from', 'toronto', 'to', 'detroit', 'on', 'delta', 'northwest', 'us', 'air', 'and', 'united', 'airlines', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cheap', '##est', 'one', 'way', 'fare', 'from', 'boston', 'to', 'washington', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'all', 'economy', 'prices', 'from', 'dallas', 'to', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'fares', 'from', 'miami', 'to', 'new', 'york', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', ""'"", 's', 'the', 'first', 'class', 'fare', 'round', 'trip', 'from', 'atlanta', 'to', 'denver', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'first', 'class', 'round', 'trip', 'air', '##fare', 'from', 'indianapolis', 'to', 'memphis', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'give', 'me', 'the', 'lowest', 'fare', 'from', 'atlanta', 'to', 'denver', 'on', 'may', 'seventh', 'please', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'price', 'of', 'a', 'first', 'class', 'ticket', 'from', 'atlanta', 'to', 'san', 'francisco', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'all', 'fares', 'and', 'flights', 'from', 'philadelphia', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'first', 'class', 'price', 'san', 'francisco', 'pittsburgh', 'round', 'trip', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'costs', 'of', 'flights', 'from', 'dallas', 'to', 'boston', 'tomorrow', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'coach', 'class', 'fares', 'on', 'flights', 'from', 'pittsburgh', 'to', 'atlanta', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'does', 'it', 'cost', 'to', 'fly', 'from', 'boston', 'to', 'san', 'francisco', 'on', 'united', 'airlines', 'flight', '21', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', 'would', 'like', 'a', 'ticket', 'leaving', 'from', 'denver', 'colorado', 'to', 'atlanta', 'georgia', 'with', 'a', 'stop', 'in', 'pittsburgh', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'show', 'me', 'round', 'trip', 'fares', 'from', 'las', 'vegas', 'to', 'houston', 'nonstop', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'lowest', 'fare', 'from', 'denver', 'to', 'atlanta', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'list', 'the', 'fares', 'of', 'us', 'air', 'flights', 'from', 'boston', 'to', 'philadelphia', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'are', 'the', 'prices', 'of', 'the', 'flights', 'from', 'dallas', 'to', 'baltimore', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'least', 'expensive', 'one', 'way', 'fare', 'from', 'boston', 'to', 'pittsburgh', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'what', 'is', 'the', 'cost', 'of', 'united', 'airlines', 'flight', '415', 'from', 'chicago', 'to', 'kansas', 'city', 'thursday', 'night', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'i', 'need', 'a', 'ticket', 'from', 'los', 'angeles', 'to', 'charlotte', 'that', 'leaves', 'early', 'in', 'the', 'morning', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['[CLS]', 'round', 'trip', 'fares', 'from', 'baltimore', 'to', 'philadelphia', 'under', '1000', 'dollars', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
